年月,タイトル,売上予測（円）,サービス開始日,サービス終了日,備考
2022-06-01,茜さすセカイでキミと詠う,39750000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2022-07-01,茜さすセカイでキミと詠う,43150000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2022-08-01,茜さすセカイでキミと詠う,36160000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2022-09-01,茜さすセカイでキミと詠う,33460000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2022-10-01,茜さすセカイでキミと詠う,34760000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2022-11-01,茜さすセカイでキミと詠う,44990000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2022-12-01,茜さすセカイでキミと詠う,33670000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2023-01-01,茜さすセカイでキミと詠う,34670000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2023-02-01,茜さすセカイでキミと詠う,37860000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2023-03-01,茜さすセカイでキミと詠う,35300000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2023-04-01,茜さすセカイでキミと詠う,40400000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2023-05-01,茜さすセカイでキミと詠う,40850000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2023-06-01,茜さすセカイでキミと詠う,28570000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2023-07-01,茜さすセカイでキミと詠う,32950000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2023-08-01,茜さすセカイでキミと詠う,31290000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2023-09-01,茜さすセカイでキミと詠う,27660000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2023-10-01,茜さすセカイでキミと詠う,28970000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2023-11-01,茜さすセカイでキミと詠う,23840000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2023-12-01,茜さすセカイでキミと詠う,27300000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
2024-01-01,茜さすセカイでキミと詠う,40700000.0,2017-04-20,2025-02-25,"ファンタジー, 歴史物, 女性向け, パズル, 無料, KENN, 細谷佳正, 諏訪部順一, 柿原徹也, 豊永利行, 逢坂良太, 沢城千春, 関 幸治, 片山 享, 蒼井翔太, 中井和哉, 興津和幸, 仲村宗悟, 高梨謙吾, 新垣樽助, 小林裕介, 野島健児, 杉田智和, 寺島拓篤, 小野友樹, 梶 裕貴, 花江夏樹, 山下誠一郎, 市来光弘, 熊谷健太郎, 金本涼輔, 村田太志, 小野賢章, 平川大輔, 内田雄馬, 服部武雄, 弓原健史, 浪川大輔, 井上和彦, 濱 健人, 天野七瑠, 松岡禎丞, 梅原裕一郎, 代永 翼, 前野智昭, 濱野大輝, 菊池卓也, 竹内良太, 木村 昴, 古川 慎, 鳥海浩輔, 櫻井孝宏, 下野 紘, 増田俊樹, 江口拓也, 河西健吾, 青木優太, 長井 新, 福島 潤, 釘宮理恵, 高橋広樹, 五十嵐裕美, 白井悠介, 八代 拓, 天﨑滉平, 西山宏太朗, イケメン"
